321	1950-07-23 00:00:00.000000	1	195009	1950072300	0
322	1950-07-24 06:00:00.000000	0	195009	1950072406	0
323	1950-07-24 00:00:00.000000	2	195010	1950072400	0
324	1950-07-26 06:00:00.000000	3	195010	1950072606	0
325	1950-07-29 06:00:00.000000	2	195010	1950072906	0
326	1950-07-31 18:00:00.000000	1	195010	1950073118	0
327	1950-08-02 00:00:00.000000	0	195010	1950080200	0
328	1950-08-03 00:00:00.000000	0	195010	1950080300	0
329	1950-07-24 18:00:00.000000	2	195011	1950072418	0
330	1950-07-25 00:00:00.000000	3	195011	1950072500	0
331	1950-07-27 00:00:00.000000	0	195011	1950072700	0
332	1950-07-26 00:00:00.000000	1	195012	1950072600	0
333	1950-07-27 18:00:00.000000	0	195012	1950072718	0
334	1950-07-28 00:00:00.000000	0	195012	1950072800	0
335	1950-08-01 00:00:00.000000	0	195013	1950080100	0
336	1950-08-02 06:00:00.000000	1	195013	1950080206	0
337	1950-08-03 00:00:00.000000	2	195013	1950080300	0
338	1950-08-03 18:00:00.000000	1	195013	1950080318	0
339	1950-08-04 00:00:00.000000	0	195013	1950080400	0
340	1950-08-01 06:00:00.000000	0	195014	1950080106	0
341	1950-08-02 06:00:00.000000	1	195014	1950080206	0
342	1950-08-03 12:00:00.000000	0	195014	1950080312	0
343	1950-08-04 00:00:00.000000	0	195014	1950080400	0
344	1950-08-02 00:00:00.000000	0	195015	1950080200	0
345	1950-08-03 18:00:00.000000	1	195015	1950080318	0
346	1950-08-04 00:00:00.000000	2	195015	1950080400	0
347	1950-08-04 12:00:00.000000	1	195015	1950080412	0
348	1950-08-04 18:00:00.000000	0	195015	1950080418	0
349	1950-08-05 12:00:00.000000	0	195015	1950080512	0
350	1950-08-03 18:00:00.000000	0	195016	1950080318	0
351	1950-08-04 18:00:00.000000	1	195016	1950080418	0
352	1950-08-05 06:00:00.000000	2	195016	1950080506	0
353	1950-08-06 12:00:00.000000	1	195016	1950080612	0
354	1950-08-06 18:00:00.000000	0	195016	1950080618	0
355	1950-08-07 06:00:00.000000	0	195016	1950080706	0
356	1950-08-08 00:00:00.000000	0	195017	1950080800	0
357	1950-08-09 18:00:00.000000	1	195017	1950080918	0
358	1950-08-11 00:00:00.000000	0	195017	1950081100	0
359	1950-08-14 12:00:00.000000	0	195017	1950081412	0
360	1950-08-08 12:00:00.000000	0	195018	1950080812	0
361	1950-08-09 06:00:00.000000	1	195018	1950080906	0
362	1950-08-10 06:00:00.000000	0	195018	1950081006	0
363	1950-08-09 06:00:00.000000	1	195019	1950080906	0
364	1950-08-09 12:00:00.000000	2	195019	1950080912	0
365	1950-08-13 00:00:00.000000	3	195019	1950081300	0
366	1950-08-16 12:00:00.000000	4	195019	1950081612	0
367	1950-08-17 06:00:00.000000	3	195019	1950081706	0
368	1950-08-19 18:00:00.000000	2	195019	1950081918	0
369	1950-08-21 00:00:00.000000	1	195019	1950082100	0
370	1950-08-22 00:00:00.000000	0	195019	1950082200	0
371	1950-08-09 18:00:00.000000	0	195020	1950080918	0
372	1950-08-10 18:00:00.000000	1	195020	1950081018	0
373	1950-08-11 06:00:00.000000	2	195020	1950081106	0
374	1950-08-12 06:00:00.000000	3	195020	1950081206	0
375	1950-08-13 06:00:00.000000	2	195020	1950081306	0
376	1950-08-13 18:00:00.000000	3	195020	1950081318	0
377	1950-08-14 00:00:00.000000	2	195020	1950081400	0
378	1950-08-14 06:00:00.000000	0	195020	1950081406	0
379	1950-08-10 00:00:00.000000	0	195021	1950081000	0
380	1950-08-11 06:00:00.000000	1	195021	1950081106	0
381	1950-08-11 18:00:00.000000	2	195021	1950081118	0
382	1950-08-12 00:00:00.000000	3	195021	1950081200	0
383	1950-08-13 18:00:00.000000	2	195021	1950081318	0
384	1950-08-14 18:00:00.000000	2	195021	1950081418	1
385	1950-08-16 00:00:00.000000	0	195021	1950081600	0
386	1950-08-12 18:00:00.000000	3	195022	1950081218	0
387	1950-08-13 06:00:00.000000	4	195022	1950081306	0
388	1950-08-15 06:00:00.000000	3	195022	1950081506	0
389	1950-08-15 18:00:00.000000	0	195022	1950081518	0
390	1950-08-13 18:00:00.000000	0	195023	1950081318	0
391	1950-08-14 18:00:00.000000	1	195023	1950081418	0
392	1950-08-15 18:00:00.000000	2	195023	1950081518	0
393	1950-08-16 06:00:00.000000	3	195023	1950081606	0
394	1950-08-20 00:00:00.000000	2	195023	1950082000	0
395	1950-08-22 06:00:00.000000	1	195023	1950082206	0
396	1950-08-22 12:00:00.000000	1	195023	1950082212	1
397	1950-08-24 06:00:00.000000	0	195023	1950082406	0
398	1950-08-29 06:00:00.000000	1	195024	1950082906	0
399	1950-08-29 12:00:00.000000	2	195024	1950082912	0
400	1950-08-31 00:00:00.000000	3	195024	1950083100	0
401	1950-09-01 00:00:00.000000	4	195024	1950090100	0
402	1950-09-01 12:00:00.000000	5	195024	1950090112	0
403	1950-09-02 00:00:00.000000	6	195024	1950090200	0
404	1950-09-03 00:00:00.000000	5	195024	1950090300	0
405	1950-09-03 06:00:00.000000	4	195024	1950090306	0
406	1950-09-03 12:00:00.000000	4	195024	1950090312	1
407	1950-09-06 18:00:00.000000	0	195024	1950090618	0
408	1950-09-04 06:00:00.000000	1	195025	1950090406	0
409	1950-09-06 06:00:00.000000	2	195025	1950090606	0
410	1950-09-06 18:00:00.000000	3	195025	1950090618	0
411	1950-09-07 12:00:00.000000	4	195025	1950090712	0
412	1950-09-08 12:00:00.000000	5	195025	1950090812	0
413	1950-09-09 06:00:00.000000	6	195025	1950090906	0
414	1950-09-12 12:00:00.000000	5	195025	1950091212	0
415	1950-09-13 00:00:00.000000	4	195025	1950091300	0
416	1950-09-13 18:00:00.000000	3	195025	1950091318	0
417	1950-09-15 00:00:00.000000	3	195025	1950091500	1
418	1950-09-16 06:00:00.000000	0	195025	1950091606	0
419	1950-09-06 00:00:00.000000	3	195026	1950090600	0
420	1950-09-06 06:00:00.000000	2	195026	1950090606	0
421	1950-09-06 12:00:00.000000	1	195026	1950090612	0
422	1950-09-08 00:00:00.000000	0	195026	1950090800	0
423	1950-09-11 18:00:00.000000	0	195027	1950091118	0
424	1950-09-14 00:00:00.000000	1	195027	1950091400	0
425	1950-09-14 06:00:00.000000	2	195027	1950091406	0
426	1950-09-16 12:00:00.000000	3	195027	1950091612	0
427	1950-09-18 12:00:00.000000	2	195027	1950091812	0
428	1950-09-19 00:00:00.000000	1	195027	1950091900	0
429	1950-09-19 06:00:00.000000	0	195027	1950091906	0
430	1950-09-12 18:00:00.000000	0	195028	1950091218	0
431	1950-09-13 18:00:00.000000	1	195028	1950091318	0
432	1950-09-14 12:00:00.000000	2	195028	1950091412	0
433	1950-09-16 06:00:00.000000	3	195028	1950091606	0
434	1950-09-18 18:00:00.000000	4	195028	1950091818	0
